2,8,1,5,9,3,7,11,6,10,0,4,13
2,8,1,5,9,3,7,11,6,10,0,4,13
2,8,1,5,9,3,7,11,6,10,0,4,13
2,8,1,5,9,3,7,11,6,10,0,4,13
2,8,1,5,9,3,7,11,6,10,0,4,13
2,8,1,5,9,3,7,11,6,10,0,4,13
2,8,1,5,9,3,7,11,6,10,0,4,13
2,8,1,5,9,3,7,11,6,10,0,4,13
2,8,1,5,9,3,7,11,6,10,0,4,13
2,8,1,5,9,3,7,11,6,10,0,4,13
2,8,1,5,9,3,7,11,6,10,0,4,13
2,8,1,5,9,3,7,11,6,10,0,4,13
2,8,1,5,9,3,7,11,6,10,0,4,13
2,8,1,5,9,3,7,11,6,10,0,4,13
2,8,1,5,9,3,7,11,6,10,0,4,13
2,8,1,5,9,3,7,11,6,10,0,4,13
2,8,1,5,9,3,7,11,6,10,0,4,13
2,8,1,5,9,3,7,11,6,10,0,4,13
2,8,1,5,9,3,7,11,6,10,0,4,13
2,8,1,5,9,3,7,11,6,10,0,4,13
2,8,1,5,9,3,7,11,6,10,0,4,13
2,8,1,5,9,3,7,11,6,10,0,4,13
2,8,1,5,9,3,7,11,6,10,0,4,13
2,8,1,5,9,3,7,11,6,10,0,4,13
2,8,1,5,9,3,7,11,6,10,0,4,13
2,8,1,5,9,3,7,11,6,10,0,4,13
2,8,1,5,9,3,7,11,6,10,0,4,13
2,8,1,5,9,3,7,11,6,10,0,4,13
2,8,1,5,9,3,7,11,6,10,0,4,13
2,8,1,5,9,3,7,11,6,10,0,4,13
2,8,1,5,9,3,7,11,6,10,0,4,13
2,8,1,5,9,3,7,11,6,10,0,4,13
2,8,1,5,9,3,7,11,6,10,0,4,13
2,8,1,5,9,3,7,11,6,10,0,4,13
2,8,1,5,9,3,7,11,6,10,0,4,13
2,8,1,5,9,3,7,11,6,10,0,4,13
2,8,1,5,9,3,7,11,6,10,0,4,13
2,8,1,5,9,3,7,11,6,10,0,4,13
2,8,1,5,9,3,7,11,6,10,0,4,13
2,8,1,5,9,3,7,11,6,10,0,4,13
2,8,1,5,9,3,7,11,6,10,0,4,13
2,8,1,5,9,3,7,11,6,10,0,4,13
2,8,1,5,9,3,7,11,6,10,0,4,13
2,8,1,5,9,3,7,11,6,10,0,4,13
2,8,1,5,9,3,7,11,6,10,0,4,13
2,8,1,5,9,3,7,11,6,10,0,4,13
2,8,1,5,9,3,7,11,6,10,0,4,13
2,8,1,5,9,3,7,11,6,10,0,4,13
2,8,1,5,9,3,7,11,6,10,0,4,13
2,8,1,5,9,3,7,11,6,10,0,4,13
2,8,1,5,9,3,7,11,6,10,0,4,13
2,8,1,5,9,3,7,11,6,10,0,4,13
2,8,1,5,9,3,7,11,6,10,0,4,13
2,8,1,5,9,3,7,11,6,10,0,4,13
2,8,1,5,9,3,7,11,6,10,0,4,13
2,8,1,5,9,3,7,11,6,10,0,4,13
2,8,1,5,9,3,7,11,6,10,0,4,13
2,8,1,5,9,3,7,11,6,10,0,4,13
2,8,1,5,9,3,7,11,6,10,0,4,13
2,8,1,5,9,3,7,11,6,10,0,4,13
2,8,1,5,9,3,7,11,6,10,0,4,13
2,8,1,5,9,3,7,11,6,10,0,4,13
2,8,1,5,9,3,7,11,6,10,0,4,13
2,8,1,5,9,3,7,11,6,10,0,4,13
2,8,1,5,9,3,7,11,6,10,0,4,13
2,8,1,5,9,3,7,11,6,10,0,4,13
2,8,1,5,9,3,7,11,6,10,0,4,13
2,8,1,5,9,3,7,11,6,10,0,4,13
